Datetime,T_ext,T_int,heating_total,cooling_total,cons,prod,GHI
2018-01-15 00:00:00,-23.8587,19.1519,38.10607676158114,0.0,13.840000000000146,0.0,0.0
2018-01-15 00:15:00,-23.655,19.1049,2.1850201219776393,0.0,13.279999999998836,0.0,0.0
2018-01-15 00:30:00,-23.5127,19.0154,6.5499282344342,0.0,16.200000000000728,0.0,0.0
2018-01-15 00:45:00,-23.5045,18.925,8.099644639589991,0.0,16.479999999999563,0.0,0.0
2018-01-15 01:00:00,-23.5352,18.8493,8.882981872128806,0.0,13.600000000002186,0.0,0.0
2018-01-15 01:15:00,-23.4312,18.7793,7.784143703464499,0.0,16.43999999999869,0.0,0.0
2018-01-15 01:30:00,-23.2375,18.7144,10.207249776283556,0.0,14.920000000001894,0.0,0.0
2018-01-15 01:45:00,-23.4013,18.6801,7.7398841382550545,0.0,13.840000000000146,0.0,0.0
2018-01-15 02:00:00,-23.5222,18.643,7.6154923639836705,0.0,17.479999999999563,0.0,0.0
2018-01-15 02:15:00,-23.6274,18.5857,11.247565976262194,0.0,14.520000000000437,0.0,0.0
2018-01-15 02:30:00,-23.8539,18.5112,7.807750795542085,0.0,15.439999999998689,0.0,0.0
2018-01-15 02:45:00,-24.0394,18.4769,16.238752035335697,0.0,16.360000000000582,0.0,0.0
2018-01-15 03:00:00,-24.1285,18.4477,9.332197896935028,0.0,13.639999999999418,0.0,0.0
2018-01-15 03:15:00,-24.0652,18.4058,7.879199180268578,0.0,17.400000000001455,0.0,0.0
2018-01-15 03:30:00,-23.9784,18.3351,10.537762296767516,0.0,16.399999999997814,0.0,0.0
2018-01-15 03:45:00,-23.9632,18.2753,16.929206827919053,0.0,14.799999999999272,0.0,0.0
2018-01-15 04:00:00,-24.0502,18.2534,10.141802783118823,0.0,18.200000000000728,0.0,0.0
2018-01-15 04:15:00,-24.2127,18.211,10.21709009119508,0.0,18.119999999998978,0.0,0.0
2018-01-15 04:30:00,-24.2134,18.1641,13.414087391706078,0.0,18.200000000000728,0.0,0.0
2018-01-15 04:45:00,-23.9705,18.18,16.309634665800495,0.0,19.92000000000189,0.0,0.0
2018-01-15 05:00:00,-23.6811,18.1901,28.208317096889594,0.0,23.439999999998694,0.0,0.0
2018-01-15 05:15:00,-23.5681,18.2173,36.06008032305226,0.0,24.439999999998694,0.0,0.0
2018-01-15 05:30:00,-23.6048,18.2661,37.46313121743611,0.0,23.920000000001888,0.0,0.0
2018-01-15 05:45:00,-23.7371,18.2947,38.386239957173494,0.0,23.68000000000029,0.0,0.0
2018-01-15 06:00:00,-23.7813,18.3138,38.24820168063221,0.0,23.79999999999927,0.0,0.0
2018-01-15 06:15:00,-23.7858,18.3238,38.275857057558326,0.0,23.639999999999414,0.0,0.0
2018-01-15 06:30:00,-23.7895,18.3334,38.275857057558326,0.0,23.920000000001888,0.0,0.0
2018-01-15 06:45:00,-24.035,18.3591,38.063364363399714,0.0,23.840000000000142,0.0,0.0
2018-01-15 07:00:00,-24.2223,18.3761,38.27585705755828,0.0,26.599999999998545,0.0,0.0
2018-01-15 07:15:00,-24.1043,18.4032,68.06413212878476,0.0,27.959999999999127,0.0,0.0
2018-01-15 07:30:00,-23.8959,18.4433,87.15962001549549,0.0,30.040000000000877,0.0,2.3078966666666667
2018-01-15 07:45:00,-23.7205,18.453,81.98940765623057,0.0,28.20000000000073,0.0,21.52633333333333
2018-01-15 08:00:00,-23.4679,18.5101,79.55100621931321,0.0,35.91999999999825,0.0,47.790333333333336
2018-01-15 08:15:00,-23.0827,18.5295,93.39436757388184,0.0,38.0,0.0,69.97399999999999
2018-01-15 08:30:00,-22.7016,18.6132,95.45059805796605,0.0,38.8000000000029,0.0,98.66633333333334
2018-01-15 08:45:00,-22.3459,18.668,95.37934470115349,0.0,34.83999999999651,0.0,129.24333333333334
2018-01-15 09:00:00,-21.8002,18.7324,80.06254395185297,0.0,33.4800000000032,0.0,164.50666666666666
2018-01-15 09:15:00,-21.3226,18.8412,75.77696286976816,0.0,34.43999999999869,0.0,180.88
2018-01-15 09:30:00,-20.8857,18.896,85.22858668266349,0.0,37.880000000001026,0.0,248.61
2018-01-15 09:45:00,-20.4648,18.9687,92.3521236149215,0.0,38.79999999999927,0.0,208.2133333333333
2018-01-15 10:00:00,-20.6194,19.0718,92.663441510931,0.0,34.43999999999869,0.0,258.77666666666664
2018-01-15 10:15:00,-20.8498,19.1837,91.93341549975568,0.0,32.840000000000146,0.0,327.85
2018-01-15 10:30:00,-20.6662,19.3107,97.57691419842436,0.0,32.720000000001164,0.0,296.7933333333333
2018-01-15 10:45:00,-19.9781,19.4754,96.89590118477837,0.0,32.68000000000029,0.0,308.18333333333334
2018-01-15 11:00:00,-19.6157,19.5663,92.75051448669323,0.0,32.639999999999425,0.0,308.6333333333333
2018-01-15 11:15:00,-19.5937,19.6714,88.17253700180166,0.0,35.7599999999984,0.0,392.72
2018-01-15 11:30:00,-19.2297,19.767,62.93059618600125,0.0,37.040000000000866,0.0,404.5266666666666
2018-01-15 11:45:00,-18.8332,19.8565,105.4234812915468,0.0,30.119999999998978,0.0,373.73666666666674
2018-01-15 12:00:00,-18.5585,19.913,80.06243395459526,0.0,29.080000000001746,0.0,410.06
2018-01-15 12:15:00,-17.8078,19.9413,88.79248969921946,0.0,33.7599999999984,0.0,433.9833333333333
2018-01-15 12:30:00,-17.6459,20.0036,95.15393332686655,0.0,32.88000000000102,0.0,407.3966666666667
2018-01-15 12:45:00,-17.3809,20.1126,98.56826970583931,0.0,34.11999999999898,0.0,407.66333333333336
2018-01-15 13:00:00,-17.1406,20.1985,92.47416374908052,0.0,36.31999999999971,0.0,400.8866666666667
2018-01-15 13:15:00,-17.1936,20.2879,94.39825213565642,0.0,36.840000000000146,0.0,389.67666666666673
2018-01-15 13:30:00,-17.031,20.3877,96.55460905665086,0.0,38.400000000001455,0.0,375.41666666666674
2018-01-15 13:45:00,-16.7621,20.5033,98.08982876113278,0.0,33.7599999999984,0.0,357.2
2018-01-15 14:00:00,-16.4682,20.5747,81.00277357135147,0.0,35.400000000001455,0.0,331.34
2018-01-15 14:15:00,-16.1766,20.6628,87.12714463465456,0.0,32.599999999998545,0.0,301.82666666666665
2018-01-15 14:30:00,-16.0419,20.7146,78.7936820480402,0.0,35.20000000000073,0.0,269.76666666666665
2018-01-15 14:45:00,-16.0404,20.7306,97.46207201399984,0.0,36.600000000002176,0.0,235.42666666666665
2018-01-15 15:00:00,-15.998,20.7636,83.67930091854852,0.0,34.360000000000575,0.0,199.24
2018-01-15 15:15:00,-16.0796,20.8353,55.88391208232552,0.0,31.599999999998545,0.0,161.95000000000005
2018-01-15 15:30:00,-16.1982,20.8028,67.46456890407896,0.0,30.20000000000073,0.0,122.84999999999998
2018-01-15 15:45:00,-16.4405,20.7602,68.42358384257521,0.0,29.119999999998978,0.0,83.53599999999999
2018-01-15 16:00:00,-16.8181,20.7517,72.53663108680485,0.0,29.479999999999567,0.0,41.79133333333333
2018-01-15 16:15:00,-17.2483,20.6909,48.76626439922676,0.0,34.04000000000087,0.0,9.8129
2018-01-15 16:30:00,-17.5572,20.5977,90.91614189171725,0.0,37.840000000000146,0.0,1.8798
2018-01-15 16:45:00,-17.8524,20.558000000000003,65.83970383467238,0.0,34.31999999999971,0.0,0.0
2018-01-15 17:00:00,-18.0381,20.5122,68.36417168771992,0.0,37.119999999998974,0.0,0.0
2018-01-15 17:15:00,-18.1056,20.4331,83.8644819662667,0.0,37.2400000000016,0.0,0.0
2018-01-15 17:30:00,-18.1455,20.3851,91.49219197808307,0.0,36.71999999999753,0.0,0.0
2018-01-15 17:45:00,-18.3741,20.3703,97.95270867095272,0.0,36.320000000003354,0.0,0.0
2018-01-15 18:00:00,-18.477,20.3401,97.56512639331915,0.0,32.79999999999927,0.0,0.0
2018-01-15 18:15:00,-18.3655,20.3287,80.43890297602273,0.0,33.7599999999984,0.0,0.0
2018-01-15 18:30:00,-18.3287,20.3211,67.58175997314768,0.0,37.31999999999971,0.0,0.0
2018-01-15 18:45:00,-18.1934,20.3021,86.63837687009851,0.0,36.760000000002044,0.0,0.0
2018-01-15 19:00:00,-17.8358,20.281,86.84947155303658,0.0,37.599999999998545,0.0,0.0
2018-01-15 19:15:00,-17.4262,20.2803,90.90078646356423,0.0,36.47999999999956,0.0,0.0
2018-01-15 19:30:00,-16.9277,20.2822,94.96731880737086,0.0,37.119999999998974,0.0,0.0
2018-01-15 19:45:00,-16.4061,20.2859,95.3192957009588,0.0,37.360000000000575,0.0,0.0
2018-01-15 20:00:00,-16.1517,20.3152,98.6298156952148,0.0,32.92000000000189,0.0,0.0
2018-01-15 20:15:00,-16.0638,20.3155,73.19474146569002,0.0,38.040000000000866,0.0,0.0
2018-01-15 20:30:00,-15.9999,20.2768,83.22510582206023,0.0,37.599999999998545,0.0,0.0
2018-01-15 20:45:00,-16.0106,20.2752,85.58706385948199,0.0,35.56000000000131,0.0,0.0
2018-01-15 21:00:00,-16.0482,20.2636,94.46274020015964,0.0,23.959999999999127,0.0,0.0
2018-01-15 21:15:00,-16.0809,20.234,19.02210248771984,0.0,20.07999999999811,0.0,0.0
2018-01-15 21:30:00,-16.0759,20.1353,8.059377521083668,0.0,17.880000000001022,0.0,0.0
2018-01-15 21:45:00,-16.1581,19.9969,9.68354748631388,0.0,18.119999999998978,0.0,0.0
2018-01-15 22:00:00,-16.2075,19.9359,11.994032457135479,0.0,14.400000000001455,0.0,0.0
2018-01-15 22:15:00,-16.2214,19.8273,8.464212109157744,0.0,17.56000000000131,0.0,0.0
2018-01-15 22:30:00,-16.1673,19.7632,11.359755842346832,0.0,18.359999999996944,0.0,0.0
2018-01-15 22:45:00,-16.0782,19.7242,13.448154815077435,0.0,18.680000000000287,0.0,0.0
2018-01-15 23:00:00,-16.0361,19.6683,17.146261773838102,0.0,19.56000000000131,0.0,0.0
2018-01-15 23:15:00,-16.1461,19.6531,28.084799323631525,0.0,23.2400000000016,0.0,0.0
2018-01-15 23:30:00,-16.1618,19.6439,35.989624033037785,0.0,23.639999999999414,0.0,0.0
2018-01-15 23:45:00,-16.1039,19.6597,37.84158024100609,0.0,24.119999999998978,0.0,0.0
2018-01-16 00:00:00,-16.1174,19.67,37.61899089356855,0.0,13.080000000001744,0.0,0.0
2018-01-16 00:15:00,-16.0358,19.6454,4.929091378737151,0.0,12.19999999999709,0.0,0.0
2018-01-16 00:30:00,-15.8173,19.5579,7.576635306076633,0.0,13.479999999999563,0.0,0.0
2018-01-16 00:45:00,-15.5958,19.4822,8.316515412079289,0.0,13.440000000002327,0.0,0.0
2018-01-16 01:00:00,-15.4228,19.4021,8.125297872770776,0.0,13.599999999998545,0.0,0.0
2018-01-16 01:15:00,-15.3018,19.3289,8.324754678972413,0.0,13.360000000000582,0.0,0.0
2018-01-16 01:30:00,-15.2879,19.2625,8.450925957739313,0.0,14.520000000000437,0.0,0.0
2018-01-16 01:45:00,-15.3243,19.2137,8.489128303542515,0.0,13.319999999999707,0.0,0.0
2018-01-16 02:00:00,-15.3944,19.1511,8.592900510637039,0.0,13.639999999999418,0.0,0.0
2018-01-16 02:15:00,-15.4005,19.0911,8.729724006862906,0.0,13.560000000001311,0.0,0.0
2018-01-16 02:30:00,-15.3539,19.0891,8.154483482184213,0.0,13.639999999999418,0.0,0.0
2018-01-16 02:45:00,-15.2619,19.0327,8.159083635795067,0.0,16.2400000000016,0.0,0.0
2018-01-16 03:00:00,-15.1836,18.984,7.731420854378167,0.0,11.239999999997965,0.0,0.0
2018-01-16 03:15:00,-15.0916,18.9871,3.4660876087930714,0.0,13.680000000000293,0.0,0.0
2018-01-16 03:30:00,-15.0025,18.9421,7.628381375188385,0.0,14.919999999998256,0.0,0.0
2018-01-16 03:45:00,-14.9418,18.9024,15.214697083742413,0.0,15.400000000001455,0.0,0.0
2018-01-16 04:00:00,-14.8667,18.8692,14.876676638810395,0.0,13.680000000000293,0.0,0.0
2018-01-16 04:15:00,-14.8149,18.8153,7.9133166450012915,0.0,17.520000000000437,0.0,0.0
2018-01-16 04:30:00,-14.8031,18.8205,10.384539284310678,0.0,18.27999999999884,0.0,0.0
2018-01-16 04:45:00,-14.8459,18.7978,10.16609797739352,0.0,18.15999999999985,0.0,0.0
2018-01-16 05:00:00,-14.8897,18.8048,14.78616964415179,0.0,18.360000000000586,0.0,0.0
2018-01-16 05:15:00,-14.8747,18.8059,15.551115422247276,0.0,19.760000000002037,0.0,0.0
2018-01-16 05:30:00,-14.7835,18.8622,28.725804642232923,0.0,23.479999999999567,0.0,0.0
2018-01-16 05:45:00,-14.6413,18.887,35.429425281832344,0.0,23.79999999999927,0.0,0.0
2018-01-16 06:00:00,-14.5256,18.9231,36.342773105343625,0.0,23.91999999999825,0.0,0.0
2018-01-16 06:15:00,-14.4408,18.9502,36.90592802319229,0.0,23.600000000002183,0.0,0.0
2018-01-16 06:30:00,-14.3642,18.9752,37.30761876634097,0.0,24.079999999998112,0.0,0.0
2018-01-16 06:45:00,-14.2723,18.997,37.797744894279,0.0,23.840000000000142,0.0,0.0
2018-01-16 07:00:00,-14.1732,19.067,37.19335793933829,0.0,24.920000000001888,0.0,0.0
2018-01-16 07:15:00,-14.1816,19.0926,69.37870732356289,0.0,26.840000000000142,0.0,0.006184666666666666
2018-01-16 07:30:00,-14.1942,19.1426,74.72635793720507,0.0,31.079999999998112,0.0,3.147
2018-01-16 07:45:00,-14.276,19.1919,82.67462702331314,0.0,30.31999999999971,0.0,10.9146
2018-01-16 08:00:00,-14.3371,19.2471,81.032858305467,0.0,30.76000000000204,0.0,23.942
2018-01-16 08:15:00,-14.1708,19.2822,90.17671287644922,0.0,31.079999999998112,0.0,39.80466666666667
2018-01-16 08:30:00,-13.9273,19.3227,103.97708939429444,0.0,33.88000000000102,0.0,45.04566666666667
2018-01-16 08:45:00,-13.7139,19.4218,100.03132567001526,0.0,27.400000000001448,0.0,90.93233333333336
2018-01-16 09:00:00,-13.5377,19.5686,73.42001693616847,0.0,30.67999999999665,0.0,103.92366666666668
2018-01-16 09:15:00,-13.2862,19.663,88.36638502429655,0.0,31.600000000002183,0.0,114.99666666666668
2018-01-16 09:30:00,-12.42,19.7582,92.07326648547092,0.0,35.959999999999134,0.0,128.71666666666667
2018-01-16 09:45:00,-11.9885,19.8526,93.23314032566263,0.0,34.639999999999425,0.0,155.02
2018-01-16 10:00:00,-11.9305,19.9381,94.07201668628215,0.0,32.31999999999971,0.0,221.88666666666663
2018-01-16 10:15:00,-11.7975,20.0025,82.05716045860449,0.0,30.76000000000204,0.0,209.23333333333332
2018-01-16 10:30:00,-11.7136,20.0757,77.00413022987571,0.0,32.95999999999913,0.0,186.1833333333333
2018-01-16 10:45:00,-11.4292,20.1279,76.6912089733148,0.0,35.720000000001164,0.0,181.41666666666663
2018-01-16 11:00:00,-10.9243,20.1491,89.8570570471859,0.0,37.27999999999884,0.0,215.69
2018-01-16 11:15:00,-10.5654,20.1751,94.12216051763136,0.0,36.79999999999927,0.0,252.19666666666663
2018-01-16 11:30:00,-10.0589,20.2193,96.35215053617523,0.0,33.520000000000444,0.0,264.84
2018-01-16 11:45:00,-9.56431,20.3139,78.46001316198958,0.0,33.0,0.0,244.09333333333333
2018-01-16 12:00:00,-9.00329,20.3965,73.09909616419381,0.0,32.04000000000087,0.0,373.93666666666667
2018-01-16 12:15:00,-9.03619,20.4036,73.92517486381522,0.0,32.43999999999869,0.0,343.06666666666666
2018-01-16 12:30:00,-8.694930000000001,20.5313,78.09461388612378,0.0,34.92000000000189,0.0,334.76
2018-01-16 12:45:00,-9.19602,20.6393,77.0157680139048,0.0,32.239999999997956,0.0,381.68
2018-01-16 13:00:00,-8.695089999999999,20.7233,66.42237338985363,0.0,33.479999999999556,0.0,296.98333333333335
2018-01-16 13:15:00,-8.56892,20.7333,87.75414253616522,0.0,36.280000000002474,0.0,288.06666666666666
2018-01-16 13:30:00,-8.54153,20.7879,88.86768337545853,0.0,37.159999999999854,0.0,318.27666666666664
2018-01-16 13:45:00,-8.4779,20.9195,62.2496080359485,0.0,33.07999999999811,0.0,324.82666666666665
2018-01-16 14:00:00,-8.698319999999999,21.0368,70.26952270559386,0.0,33.79999999999927,0.0,237.26
2018-01-16 14:15:00,-8.8243,20.973000000000006,74.38268816713195,0.0,33.88000000000102,0.0,254.63666666666668
2018-01-16 14:30:00,-8.81668,20.967,68.01160939621518,0.0,31.20000000000073,0.0,217.56
2018-01-16 14:45:00,-8.858039999999997,20.9511,64.37015486994261,0.0,29.31999999999971,0.0,120.34333333333332
